Dst Port,Protocol,Flow Duration,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0.17178583,0.81343275,0.0,0.0,0.0,0.36455548,0.0,0.0288353,0.0,1.2600071,0.22876824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6668043,0.0,1.7295157,0.0,1.2634276,1.101358,0.4920608,0.0,0.0,0.0,0.0,0.0,1.095646,1.1817969,0.0,0.562835,0.058261603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0986582,0.0,0.9861106,0.0,0.0,0.2708061,0.0,0.74561733,0.09416304,0.7915619,0.0,0.0,0.9975808,0.40957838,4.6714253,0.9845344,0.36588952,1.6490902,0.0,0.0,0.111180425,0.12648632,0.0,0
0.0,0.0,0.7577728,0.0,0.0,0.76105714,0.0,0.0,0.0,1.4949057,0.46339756,0.0,0.868776,0.0,2.5046766,0.0,0.25203967,1.3930038,0.0,0.15301801,0.0,0.0,0.35217583,0.012282348,0.061600104,0.0,0.0,0.0,1.292763,0.0,1.0040228,0.0,0.47750914,0.014816597,0.068331115,0.0,0.058931068,2.2503815,0.14085679,0.0,0.0,0.0,0.0,0.0,0.73262805,0.0,0.0,0.0,0.45371482,0.0,0.39626718,0.0,0.1492926,0.08794783,0.0,0.0,0.557584,0.0,0.0,0.6512844,0.051392093,0.9558117,0.70201045,0.75750273,0.0,0
0.0,1.4536289,0.0,0.0,0.04720642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6818256,2.2267609,0.0,4.6251426,0.19545312,1.4188951,0.33826596,0.0,0.6760094,0.0,1.1217477,3.3559337,0.0,0.0,0.0,0.0,0.59299165,0.16719694,0.0,0.0,0.13397582,0.0,0.0,1.0677825,0.0,0.0,0.5155074,0.03644008,0.2700536,0.70721227,0.0,0.0,0.5139606,0.0,0.62196636,0.13314824,0.0,0.0,0.0,0.0,1.0606099,0.0,0.4094483,0.0,0.25618893,0.0,0.12396218,0.0,0.0,0.0,0
0.0,0.8064329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45387647,0.0,0.0,0.0,0.0,0.0,1.2009366,1.469398,0.0,3.6897166,0.04635088,1.700472,0.07640861,0.0,1.134703,0.118992604,0.56628734,1.8580997,0.0,0.0,0.0,0.11053484,0.41164196,0.0,0.0,0.0,0.037163675,0.0,0.0,0.7298119,0.0,0.0,0.29156235,0.0,0.049273595,1.1910905,0.0,0.0,0.077157676,0.0,0.34187996,0.0,0.0,0.0,0.0,0.25540265,0.7211933,0.772385,0.27227905,0.0,0.19369581,0.0,0.85949427,0.0,1.3713098,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5747347,0.0,0.0,1.8317475,0.0,2.2198422,0.2509059,2.0793352,2.0792396,0.39095938,0.17247666,0.43060055,0.0,0.0,0.0,0.0,1.5254309,1.2793264,1.3498336,0.0,0.0,0.0,0.0,0.52794427,0.34787482,0.03429226,0.0,0.03422507,0.47680765,0.0,0.0,0.0,0.0,0.0,0.21911617,0.0,0.0,0.3997318,0.0,1.0139409,0.0,0.0063392315,0.17165273,0.0,0.9408697,0.8805999,0.23512527,0.0,0.0,0.0,0.064814575,0.0,0.04331659,0.0,0.68352604,0.0,0
0.2668306,0.0,0.0,0.0,0.0,0.0,0.0,0.13169532,0.0,0.39989793,0.0,0.0,1.3580056,0.0,0.43836123,0.35304007,0.5557303,0.37939334,0.6946535,0.0,1.4070021,0.0,0.21080984,0.0,1.3797591,0.94828075,1.5851809,1.8976239,0.0,0.0,0.55958635,0.0,0.31312954,1.024247,0.3865381,0.0,0.0,0.5827368,0.0,0.0,0.0,0.0,0.0,0.39155447,0.5783583,0.0,0.0,0.0,0.6747146,0.8629104,0.0,0.28839907,0.0,0.17640564,0.32956746,0.3014865,0.0,0.0,0.0072817104,0.739298,0.0,0.0,0.0,0.189137,0.0,0
2.0234559,0.64329404,0.065312065,0.0,0.0,0.7343801,0.0,0.14251143,0.0,2.65377,0.18885325,0.0,2.9973967,0.0,0.0,0.0,0.15497768,0.72064865,0.36393428,0.0,1.214356,0.0,0.0,0.65491337,0.0,0.0,0.0,0.11121955,0.30692822,0.0,0.0,0.6540846,0.14249635,0.3975873,0.3324587,0.14423716,0.0,0.0,0.0,0.19536076,0.0,0.0,0.0,0.0,1.345333,0.0,0.0,1.4192884,0.30130914,0.6114825,0.8837784,0.45261824,0.0,0.0,0.6104995,0.92667305,3.7946837,0.45428497,0.0,0.5320818,0.06668465,0.19317318,0.613337,0.0,0.0,0
0.29131317,0.16627762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8193671,0.0,0.0,0.0,0.0,0.0,0.657692,0.0,0.0,1.2957693,0.0,1.6114475,0.21923776,0.8376988,0.9334499,1.3936442,0.3538428,0.96293736,0.0,0.5667343,0.0,1.7217761,0.2686596,0.023012199,0.26008102,0.36687505,0.0,0.0,0.92099315,0.09147187,0.0,0.0,0.0,0.0,0.0,1.7102593,0.0,0.0,0.0,0.15944631,0.0,0.044392295,0.10316864,0.0,0.0,0.30971393,0.105820924,2.2993736,0.09855754,0.115915336,0.60891956,0.0,1.053722,0.0,1.7580206,0.0,0
0.0,0.0,0.0,0.0,0.13024715,0.0,0.0,0.24441478,0.0,0.5670403,0.0,0.0,0.0,0.0,0.123391256,0.1627892,0.0,1.2159234,0.0,0.0,2.1184943,0.0,0.0,0.0,3.526267,1.5972497,0.68685645,1.5107169,0.0,0.0,0.44876036,0.0,0.18811457,1.41165,0.43817103,0.50152886,0.0,0.50445044,0.22565748,0.0,0.0,0.16643067,0.0,0.39964473,0.21762183,0.0,0.0,0.0,0.0,2.291075,0.0,1.7720246,0.0,1.6182156,1.932349,1.2939789,0.0,0.0,0.1485654,1.074812,0.0,0.0,0.0,2.3395152,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42287117,0.0,0.0,0.0,0.0,0.0,0.0,4.3799405,0.3740372,0.0,0.7272238,0.0,0.37520877,0.0,0.0,0.0,0.0,5.9637117,1.3787725,0.0,1.0284271,0.0,0.0,1.0418779,0.0,0.9000638,0.38222718,0.0,0.213023,0.84555036,2.9540062,1.9901356,0.0,0.0,0.6425552,0.0,1.0986176,0.0,0.12923639,0.0,0.0,0.0,1.4350425,0.0,1.1929547,0.19709735,1.5906756,0.71150243,0.0,0.0,0.0,0.0,0.7770768,0.0,0.0,0.0,2.073871,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56773055,0.0,0.0,0.0,0.0,0.0,0.0,2.5657191,1.3146315,0.0,0.0,0.0,0.23316292,0.0,0.5615372,0.89367443,0.08822764,4.105028,0.30374914,1.2749441,0.0,0.07292191,0.0,2.571779,0.0,0.49667972,0.1416823,0.20116004,0.0,0.44516322,2.3043041,1.1585875,0.0,0.0,0.45372382,0.0,0.079478994,0.7832381,0.06726001,0.0026871487,0.0,0.0,0.37180808,0.0,0.49199587,0.14553435,0.0,0.009580902,0.0,0.0,0.0,0.0,0.8977511,0.0,0.13849647,0.0,1.4371786,0.0,1
0.7973946,0.13799536,0.025973061,0.53255033,0.0,0.10110487,0.0,1.0329738,1.7668272,0.0,0.29116607,0.1761053,0.6165681,0.0,0.0,0.23469444,0.10773776,0.049670734,0.07232261,0.0,0.0,0.4770118,1.0227789,0.2431952,0.0,1.8570415,0.0,0.0,0.28381404,0.0,2.6115832,0.0,0.0,0.6840144,0.836787,0.0,0.0,1.4192111,0.0,0.26395643,0.0,0.0,0.0,0.0,1.8469433,0.0,0.0,0.5685369,0.0,0.0,0.9933691,0.0,0.21048582,0.0,0.0,0.0,1.8958768,0.0,2.4566684,0.0,0.0,3.260141,0.9109447,0.0,0.0,0
0.10615477,1.6646757,1.0776435,0.01411738,0.0,0.79799163,0.0,0.0,0.3306989,0.0,0.69956905,0.0,1.4374429,0.0,0.0,1.4489021,0.14718434,0.0,1.8950214,0.53537536,0.0,0.18306585,1.6382469,2.7150223,0.0,0.0,0.0,0.0,0.07230041,0.0,0.41516808,2.371333,0.0,0.0,0.0,0.0,0.0,0.0,0.27746394,0.7680276,0.0,0.0,0.0,0.39157993,0.0,0.0,0.0,1.3005204,1.081221,0.0,0.5015439,0.0,0.05801302,0.0,0.0,0.0,1.4684441,0.8039573,0.68295,0.0,0.0,1.3678576,0.59231126,0.0,0.3774657,0
1.2140548,0.32882878,0.0,0.0,0.0,0.0,0.0,0.0,0.36144003,1.3885124,0.0,0.0,0.35112497,0.0,0.0,0.49575227,0.7925538,1.0975903,0.46837267,0.0,1.9979645,0.0,1.1858758,0.0,0.0,1.762586,1.4973009,0.0,0.0,0.0,1.1587832,0.0,0.0,0.70356035,0.46539608,0.0,0.0,0.15509331,0.0,0.0,0.0,0.0,0.0,0.06785676,1.0207735,0.0,0.0,0.032431707,0.9881004,0.4292282,0.0,0.7537434,0.0,0.034858577,0.52987534,0.6932628,1.1672423,0.37487382,1.068409,0.0,0.0,1.8892032,0.0,0.43803984,0.0,0
1.0963209,0.0,0.0,0.0,0.0,0.38334358,0.0,0.99868107,1.0234091,0.29307607,0.0,0.009742933,0.0,0.0,0.0,0.0,0.0,1.0145566,0.0,0.095599286,1.0526619,0.0,1.24183,0.82727146,0.035888143,2.9630992,0.0,0.0,0.33079192,0.0,2.7147088,0.0,0.0,1.0696708,1.0093817,0.0,0.0,1.3844967,0.0,0.12389301,0.0,0.0,0.0,0.0,1.6631792,0.0,0.0,0.0,0.0,0.3465954,0.0,0.83636963,0.14366142,0.45774117,0.0,0.0,3.3389502,0.0,2.5753548,0.0,0.0,2.8714838,0.5036761,0.40543163,0.0,1
0.0,0.40101996,0.4063218,0.0,0.0,0.0,0.0,0.75773656,0.0,0.0,0.26615554,0.0,0.0,0.0022527091,0.81117654,2.3207111,0.846061,0.0,4.4892945,0.6385876,0.0,1.4811987,0.0,0.9527532,2.7754776,0.0,1.0131721,0.0,0.0,0.0,0.7859584,0.0,0.9475475,0.0,0.0,0.21741235,0.71676916,1.980937,3.454606,0.20500381,0.0,0.98351884,0.060134042,0.5672494,0.91242427,0.0029749572,0.0,0.0,0.0,0.0,0.6181183,0.0,0.6537057,0.0,0.0,0.0,0.0,0.0,0.0,1.0028911,0.0,0.02549455,0.0,0.0,0.0,1
0.14452404,0.35629258,0.013421843,0.0,0.0,0.343081,0.0,0.4093252,0.13118358,0.5203898,0.0,0.0,0.0,0.0,1.1089231,0.9228743,0.0,0.0,0.30409423,0.0,0.0,0.3543132,0.87747175,1.0805417,0.3877128,0.0,1.6166184,0.0,0.51619744,0.0,2.1982822,0.0,0.31954318,0.0,0.0,0.19504303,0.13920125,1.8604743,0.32646912,0.0,0.0,0.0,0.0,0.0,1.8685237,0.0,0.0,0.0,0.0,0.0,0.39663708,0.092697605,0.0,0.0,0.0,0.19351253,2.2759929,0.0,0.08876328,0.30024537,0.0,2.0509057,0.013078201,0.21199454,0.0,0
0.7279625,0.0,0.64851373,0.3760515,0.0,0.0,0.0,0.0,0.5336721,0.053601574,0.0,0.0,2.9482636,0.6191252,0.0,0.0,0.06260175,0.0,0.0,0.2823683,1.775772,0.0,1.2419409,0.12679248,0.4548332,0.374453,0.0,1.923549,0.0,0.0,0.0,0.52314276,0.13284643,0.5826653,0.26610428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218414,0.0,0.0,0.0,0.0,3.8863723,0.0,0.0,0.0,0.0,0.1852226,0.667572,0.0,0.0,0.4261351,1.7796643,0.0,0.17143534,0.0,0.0,0.58378655,0.22198933,0
0.6873178,1.723363,0.0,0.0,0.0,0.0,0.0,0.08798928,0.0,0.3224009,0.09933411,0.0,1.9687024,0.0,0.0,0.84185195,1.8430973,0.0,3.1705573,0.25740802,1.3696569,0.0,0.0,0.7026377,0.0,0.0,2.1166067,1.1494519,0.0,0.0,0.0,0.7598236,0.044808343,0.0,0.04672385,0.18772987,0.0,0.0,0.20567031,0.0,0.0,0.047266193,0.0,0.4665859,0.31381956,0.0,0.0,1.4247851,0.0,0.72032505,0.6202125,0.0,0.0,0.0,0.0,1.6120216,0.46311823,0.33028927,0.0,0.09542815,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.24818681,0.0,0.0,0.0,0.0,0.0,0.55412096,0.0,0.0,1.0398034,0.0,0.0,0.0,0.2526832,0.0,0.0,0.2937062,3.3853993,0.0,0.0,0.0,2.095825,0.82720584,0.0,3.2897112,0.0,0.0,0.0,0.0,0.3789459,1.4360826,0.32879657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23257951,0.0,0.0,0.0,0.0,2.9164698,0.20475294,0.0,0.57843643,0.0,1.9989316,2.6715395,0.21039589,0.0,0.0,0.33249438,0.92463213,0.0,0.0,0.0,2.4977696,0.0,0
0.0,0.0,0.0,0.0,0.023111824,0.063815355,0.0,0.3736521,0.0,0.47295812,0.0,0.0,0.0,0.0,0.7510082,0.66298395,0.0,0.03635979,0.0,0.044506986,1.004923,0.0,1.263742,0.13625783,3.7644844,0.17648202,0.6129543,0.0,0.0,0.0,2.1113033,0.15424617,0.0,0.7916053,0.08107078,0.1408106,0.0,1.125409,0.56857425,0.0,0.0,0.3501276,0.0,0.0,0.40162218,0.0,0.0,0.0,0.0,1.1491449,0.0,1.1575102,0.0,0.46092948,0.91978955,0.3989758,1.6238865,0.29356626,0.16695815,1.1863832,0.0,0.0,0.0,1.6682825,0.0,0
0.4365951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.145388,0.16548474,1.1641506,0.88469905,2.9331412,0.86436546,1.8659372,0.0,0.57453537,0.0,0.0,0.0,0.0,0.8994068,3.2450619,1.0257387,0.0,0.0,0.0,0.0,0.3769245,0.0,0.0,0.0,0.047554687,0.0,0.0,0.0,0.0,0.0,0.0,0.21344285,0.0,0.0,0.34881306,0.30597293,0.66330904,0.0,0.35762957,0.0,0.0,0.0,0.1961323,0.8191113,0.0,0.0,0.0,0.0,0.0,1.2560493,0.0,0.390588,0.0,0
1.2243671,0.5453074,0.0,0.0,0.0,0.0,0.0,0.0,0.14100917,1.3684334,0.0,0.0,0.0,0.0,0.0,0.6965731,0.38348058,0.74670255,0.22851019,0.23511098,1.8923799,0.0,1.4687325,0.35032985,0.0,1.4606668,1.3713356,0.0,0.0,0.0,1.0451841,0.3201248,0.0,0.68768275,0.38586003,0.14821604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4833816,0.0,0.0,0.0,0.96753615,0.58090144,0.0,1.1200144,0.0,0.0,0.7035854,1.026615,1.7672092,0.8810699,1.4477732,0.0,0.06620391,1.7395675,0.0,0.7487654,0.0,0
0.09759976,0.0,0.0,0.0,0.0,0.48812848,0.0,0.25919914,0.0,0.6422835,0.0,0.0,0.0,0.0,1.8927156,0.3302991,0.0,0.33129206,0.0,0.0035037668,0.2538629,0.0,0.97160614,0.0,3.6692667,0.0,0.0,1.2366524,0.14190964,0.0,1.9204658,0.0,0.12611918,1.1915092,0.29934326,0.177565,0.0,1.6800355,0.24000748,0.0,0.0,0.0,0.0,0.15812407,0.04502251,0.0,0.0,0.0,0.45227772,0.8773195,0.0,1.207844,0.0,0.64371705,0.7116518,0.19755578,0.8523764,0.0,0.2734264,0.79318064,0.0,0.0,0.2053536,1.2024068,0.0,0
0.5693581,0.34287205,0.98146456,0.3423686,0.059733856,1.820063,0.0,0.62459785,0.7550987,0.7668116,1.3794743,0.32879007,0.0,0.0,0.0,0.0,0.0,0.3539336,0.0,0.061039973,0.0,0.8648331,1.8399848,1.1784803,0.0,0.50730044,0.0,0.0,1.4148791,0.39313716,3.0790915,0.2988028,0.0,0.37941164,1.4334108,0.0,0.0,0.37663618,0.0,0.40909064,0.2626369,0.0,0.0,0.0,0.882947,0.0,0.0,0.9348488,0.0,0.0,1.1914349,0.0,0.39820883,0.0,0.0,0.0,6.048323,0.57628524,1.5333539,0.51496214,0.0,1.8008329,1.6100749,0.0,0.033613235,0
1.6005012,0.32631162,0.37225354,0.0,0.0,0.0054925084,0.0,0.0,0.0,2.2714906,0.0,0.0,1.9994941,0.031330805,0.0,0.0,0.5078705,0.69842446,0.0,0.01321799,1.9742788,0.0,0.84580517,0.123933636,0.0,0.0,0.9839618,0.15068558,0.0,0.0,0.0,0.5300166,0.0,0.5173419,0.14366496,0.12054582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01692491,0.22197855,3.0842712,0.0,0.0,0.6990781,0.0,0.18999025,1.6824311,0.91368455,0.29569367,0.573453,0.6292465,0.0,0.0,0.0,0.0,0.0712741,0.0,0
0.19728976,0.0,0.0,0.18566717,0.2862893,0.0,0.0,0.0,0.0,0.07189564,0.0,0.0,0.64479035,0.0,0.45807284,0.1280082,0.60176665,1.4913641,0.0,0.47229618,2.0045352,0.0,0.0,0.0,1.3537999,1.3913327,3.0562763,2.503332,0.0,0.0,0.0,0.0,1.2846533,1.146345,0.0,0.6944298,0.22604166,0.0,0.0,0.0,0.0,0.22081216,0.0,0.3330218,0.0,0.0,0.0,0.0,1.93998,1.4676297,0.0,1.3450317,0.0,1.8490143,2.836747,1.873314,0.0,0.48492962,0.5325485,0.009772976,0.0,0.0,0.0,1.6084322,0.0,0
0.0,1.0178305,0.18895204,0.0,0.0,0.32921982,0.0,0.2939496,0.0,0.32185337,0.0,0.0,0.0,0.0,0.7997746,1.818716,0.0,0.0,1.3357403,0.23860769,0.0,0.5788158,1.873695,1.089908,0.8936885,0.8762449,1.5112262,0.0,0.0,0.0,1.9713668,0.57132125,0.0,0.0,0.13093908,0.0,0.23055203,0.35712203,0.81430805,0.0,0.0,0.09827493,0.0,0.0,0.2415795,0.0,0.0,0.0,0.0,0.0,0.0,0.15524015,0.08601168,0.0,0.0,0.2497052,2.2183568,0.6755233,0.5949257,0.38661575,0.0,1.0779774,0.0,0.2756744,0.0,0
0.0,0.1114465,0.0,0.0,0.06924514,0.0,0.0,0.0,0.0,0.30084753,0.0,0.0,0.51389194,0.0,0.4373192,0.7584517,1.480348,1.7693515,2.168554,0.05180313,1.7502602,0.0,0.0,0.0,0.0,1.3519324,3.2131376,1.2039859,0.0,0.0,0.0,0.0,0.81006724,0.21079801,0.10871121,0.48491305,0.0,0.15224752,0.0,0.0,0.0,0.1642528,0.0,0.5010406,0.87968844,0.0,0.16983816,0.0,0.0,1.1803666,0.0,0.48521042,0.0,0.6178235,1.4243597,1.400853,0.0,0.0,0.0,0.57870305,0.0,0.0,0.0,0.4967213,0.0,0
1.0846566,0.0,0.31709784,0.015120541,0.0,0.5847852,0.0,0.31337804,0.0,1.207515,0.0,0.0,3.3455806,0.0,0.815869,0.41416606,0.0,0.048908614,0.0,0.0,0.0,0.0,0.24459492,0.43791908,0.6132762,0.0,0.0,1.6851438,0.1088844,0.0,0.9109347,0.0,0.030912355,0.5237908,0.0,0.0,0.0,0.8757542,0.0,0.07561839,0.0,0.0,0.0,0.027115868,0.45638174,0.0,0.0,0.02627465,0.35927713,0.5020394,0.54870886,0.3379286,0.0,0.0,0.0,0.18857361,1.0023082,0.0,0.19498344,0.0,0.0,0.31291795,1.0963444,0.0,0.0,0
0.0,0.0,0.24886735,0.0,0.0,0.3321309,0.0,0.20648436,0.72311425,0.0,0.0,0.0,0.0,0.0,2.9524748,0.7763131,0.0,0.0,0.0,0.25241697,0.0,0.0,1.2187492,0.0,3.1593113,0.0,0.38658476,1.0918097,0.13159649,0.0,2.2232702,0.0,0.2534545,0.7457167,0.32409504,0.0,0.42459312,2.0797477,0.5601007,0.0,0.045062844,0.0,0.0,0.24305369,0.0,0.0,0.0,0.0,0.41981342,0.0,0.0,0.5098444,0.0,0.18030156,0.0,0.0,0.0,0.0,0.5703749,0.32538426,0.0,0.28741518,0.02327608,0.6253248,0.098514795,1
0.0,0.53070503,0.0,0.0,0.0,0.16563605,0.0,0.77009696,0.0,0.23575273,0.7492,0.0,0.0,0.0,0.0,0.46362996,0.0,0.0,3.8795307,0.57820976,0.0,1.0179272,0.0,0.4680099,1.4503331,0.0,0.0,0.0,0.16110587,0.0,0.73194385,0.0,0.12327929,0.0,0.0,0.13160132,0.1785212,1.2667719,1.737056,0.0,0.0,0.0,0.4807961,0.25266626,2.0929482,0.0,0.0,0.3885847,0.0,0.81948775,1.5342741,0.18929385,0.3185123,0.0,0.0,0.0,3.8902256,0.0,0.0,2.2489898,0.0,0.0,0.3443992,0.0,0.0,1
0.0044688247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1085029,0.0,0.0,1.0672427,0.0,0.0,0.51411706,1.6949149,0.24397945,2.3554218,0.0,1.9954268,0.0,0.0,0.10613708,0.076019086,0.2404126,1.6189742,1.4481341,0.0,0.0,0.0,0.0,0.4892606,0.24090052,0.11459877,0.25973082,0.0,0.0,0.26680362,0.0,0.0,0.059404876,0.0,0.16063817,1.1889616,0.0,0.0,0.0,0.60087156,0.20616513,0.032840416,0.0,0.0,0.7729312,1.3263,0.9055542,0.0,0.0,0.0,0.66682357,0.0,0.0,0.0,1.7314141,0.0,0
0.0,0.0,0.0,0.0,0.11187641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5088465,0.0,1.4552277,1.101587,1.1051202,0.0,0.62781906,0.036195535,0.1921783,0.0,0.0,0.0,0.7104326,0.0,3.343865,2.7838423,0.0,0.0,0.0,0.0,1.1858581,0.0,0.0,0.27513582,0.40941867,0.55407304,0.67564595,0.0,0.0,0.17639165,0.0,0.51975435,0.0,0.0,0.12898362,0.0,0.1079031,0.31303346,0.0,0.0,0.0,0.44383818,0.60791296,1.1617383,0.0,0.0,0.0,0.24204427,0.0,0.0,0.0,1.1503911,0.0,1
1.4504037,0.48657247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0172876,0.0,0.0,4.244943,0.0,0.0,0.16786686,1.0033636,0.0,0.85454804,0.0,1.22727,0.0,0.0,0.3811981,0.0,0.0,1.3708599,2.5216844,0.0,0.0,0.0,0.24767213,0.65204006,0.0,0.0,0.009066015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1781304,0.68375725,0.0,0.0,0.6394862,0.86210793,0.32513955,0.770779,0.0,0.0,0.0,0.20417929,1.4941621,0.0,0.0,0.0,0.0,0.0,0.0,0.049909163,0.33171195,0.0,0
0.6490536,0.748502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97153115,0.0,0.0,2.7664497,0.0,0.0,0.53099394,1.4837059,0.0,2.212766,0.11561202,1.7450266,0.0,0.0,0.9959165,0.0,0.0,0.9355196,1.8608615,0.0,0.0,0.0,0.7526739,0.117550254,0.0,0.0,0.20856941,0.0,0.0,0.049908083,0.0,0.0,0.0,0.0,0.44474202,0.022389969,0.0,0.06844154,0.83232325,1.4926916,0.4836745,0.17969553,0.0,0.0,0.20635816,0.73815954,1.1689229,0.0,0.16431434,0.0,0.32329023,0.0,0.0,0.0,0.7724151,0.0,0
0.0,0.0,0.53157926,0.02900656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9871562,0.43769643,2.8031418,0.70437384,1.8284672,0.0,0.008612867,0.15180112,0.0,0.0,0.0,0.0,0.0,0.0,1.940858,2.061205,0.0,0.0,0.0,0.0,0.72851914,0.0,0.0,0.0,0.34801403,0.14161497,0.09376203,0.07283975,0.0,0.0,0.0,0.185234,0.0,0.0,0.017660595,0.0,2.0429251,0.0,0.028610485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3958023,0.0,1.164566,0.24176086,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6038551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48742157,0.0,2.7580388,0.0,0.2448707,0.2766965,2.3376508,0.0,0.0,1.00785,0.0,0.0,0.0,0.4701658,0.15246058,1.0304658,0.13117155,0.17083026,0.0,0.0,0.0,0.0,0.0,0.0,0.06413985,0.0,0.86883205,0.0,0.0,0.0,1.183889,0.4275189,0.0,1.048196,0.0,1.1415634,2.3834772,0.540692,1.6364162,0.40909013,0.0,1.657195,0.0,0.0,0.0,2.8530424,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38293275,0.0,0.0,0.3393817,0.0,0.0,0.6373793,1.2937406,0.22342363,3.7036161,0.0,0.8015958,0.2017262,0.0,0.096127175,0.92327154,0.0,1.9842719,0.73702794,0.06820666,0.0,0.0,0.0,0.77539146,0.0,0.047972664,0.4175119,0.03425698,1.1371888,1.4039267,0.0,0.0,0.26693705,0.0,0.34250036,2.4048772,0.0,0.0,0.19877791,0.0,1.1181315,0.82851595,0.45186162,0.0138079785,0.789482,0.31839302,1.1441915,0.0,0.0,0.0,1.4428264,0.0,0.0,0.0,1.4164703,0.0,0
0.5761458,0.0,0.0,0.032583263,0.0,0.0,0.0,0.0,0.0,0.7419623,0.0,0.0,2.0057774,0.0,0.0,0.33528373,1.5686148,0.6405401,0.46568877,0.0519698,2.3514206,0.0,0.0,0.0,0.44175932,0.0,2.2459302,3.0543957,0.0,0.0,0.0,0.0,1.3039963,0.69627285,0.0702321,0.65651435,0.0,0.0,0.0,0.0,0.0,0.09756188,0.0,0.21613058,0.22903539,0.0,0.021708228,0.0,1.366661,1.1690948,0.0,0.7303352,0.0,1.8844318,2.039488,2.1298225,0.0,0.0,0.0,0.12203455,0.0,0.0,0.0,2.3507693,0.0,0
0.60272896,0.0,0.0,0.0,0.0,0.05413316,0.0,0.010630448,0.0,0.99752724,0.0,0.0,2.0292358,0.0,0.0,0.0,0.0,0.0,0.3972868,0.0,1.9167796,0.0,0.0,0.1641473,1.2193383,0.0,0.0,1.5253294,0.3447734,0.0,0.82997274,0.0,0.038547777,0.944902,0.27595466,0.0,0.0,0.8827769,0.0,0.0,0.0,0.0,0.0,0.0,2.3361707,0.0,0.0,0.0,0.0,0.0,0.86673087,0.035767123,0.0,0.51172984,0.0,0.0,1.4061615,0.0,0.12131028,0.39804393,0.0,0.20524083,1.210362,1.3807688,0.0,0
